,Date,User,Tweet,company,Stock_status
1401,2022-07-01 18:06:15+00:00,GTweetwood,"But seriously, how am I only seeing this now, how have I not seen anyone else talk about it? Weren't we all assuming, based on then-current knowledge, that it was positioned in between MI2 and CMI? Did I miss the memo?

Anyway, I actually find this even *more* exciting.",cmi,1
1402,2022-07-01 18:05:36+00:00,Heather93020792,"$CMI Don't miss the next move in a few hours,.... https://t.co/xQkoaSYVzl",cmi,1
1403,2022-07-01 17:56:49+00:00,KendraP53842382,$CMI Don't miss the next move in a Few hours.... https://t.co/ZWUGK4GQ1q,cmi,1
1404,2022-07-01 17:55:05+00:00,cmi_sanantonio,@EISDofSA @FineArtsEISD Thank you for having our Ascend program for another successful summer of musical training! Until next year!,cmi,1
1405,2022-07-01 17:33:59+00:00,DDaviesScribe10,"@rcscribbler Exactly, and lyrically so much of her music is concerned with the gritty, messy stuff of real-life - not ethereal at all. Incidentally, there is now an software recreation of the Fairlight CMI, QasarBeach, if anyone is curious.",cmi,1
1406,2022-07-01 17:01:34+00:00,LouiseH81635940,$CMI Top analyst price target today... https://t.co/nU9JHF3ccO,cmi,1
1407,2022-07-01 17:00:31+00:00,cmi_managers,"If you aren't hearing these comments from your employees, it may be time to reconsider your management style before it's too late. #BetterManagers https://t.co/GhkYt6DDQ3",cmi,1
1408,2022-07-01 16:40:00+00:00,CMIMediaGroup,"Want to work with me? CMI Media Group is looking for a Senior Analyst, SEM #HiringNow
https://t.co/CW5fplwAws",cmi,1
1409,2022-07-01 16:20:43+00:00,SheliaL53055245,$CMI Top analyst price target today'... https://t.co/b3PM0aW0Xc,cmi,1
1410,2022-07-01 16:05:14+00:00,LISALOR73188447,$CMI Top analyst price target today https://t.co/XqVjZnOzVk,cmi,1
1411,2022-07-01 16:04:12+00:00,DividendJungle,"June’s Dividends:

$KR  $0.42
$QYLD $13.50
$CMI $8.70
$AGNC $7.84
$WBA $1.43
$O       $3.71
$USOI $31.89
$SCHD $4.94
$GILD $6.57
$ARR $9.62
$SPG $19.28
$CSWC $34.27
$TCPC $24.68
$BST $8.81
 
Grand total of $175.66 dividends received for the month of June🌴",cmi,1
1412,2022-07-01 16:00:21+00:00,CMincubator,Head to our website to learn more about #CMI's programs: https://t.co/RY5mhLi2sP https://t.co/yLSxgjj0uP,cmi,1
1413,2022-07-01 15:51:33+00:00,amirasni,Today i wear alot of pin HAHAHAHHA CMI,cmi,1
1414,2022-07-01 15:34:43+00:00,ShiftedBattle,"@Laurawantstobtl At this point CMI is as popular as Nate 😭 
It's his fault that he made music that slapped even in 2010. Can't hide this and so much more slaps for no reason",cmi,1
1415,2022-07-01 15:30:22+00:00,0xMerlion,Sometimes I wish collectors don’t show their oncyber cos the way they collect is really cmi… you actually doubt their love for art. It’s clearly collected for other intent… tsk tsk…,cmi,1
1416,2022-07-01 15:20:27+00:00,BPadberg51,"CMI Blue Micro Pulley [NCBUZ2S]

https://t.co/iZAAOngHfW",cmi,1
1417,2022-07-01 14:52:14+00:00,Heather93020792,"$CMI Don't miss the next move in a few hours,... https://t.co/xQkoaSYVzl",cmi,1
1418,2022-07-01 14:38:19+00:00,sreehns1234,@tv9kannada CMI is the perfect match for SR..,cmi,1
1419,2022-07-01 14:18:33+00:00,Cmi_indigo,"@Letter_to_Jack E one name wey you never mention, abi you dey fear?",cmi,1
1420,2022-07-01 14:11:59+00:00,Cmi_indigo,@juicy_veek @toluogunlesi @jcppx @elrufai Very big clown,cmi,1
1421,2022-07-01 14:04:09+00:00,kevsource,@Here_Be_Frost My long shot money is on a CMI. :-),cmi,1
1422,2022-07-01 14:02:56+00:00,Boo_HQ,"Become a qualified coach with us!

Join our next virtual CMI Coaching &amp; Mentoring Qualification:

Workshop 1 – 11th &amp; 12th October
Workshop 2 – 13th &amp;14th December
Workshop 3 – 7th February

Here is our brochure for more information: https://t.co/CfCsyNwvBb💜 https://t.co/g4QujhQem7",cmi,1
1423,2022-07-01 14:01:07+00:00,samliddicott,"@charters_colin @KateBushMusic Definitely would have been curious and excited.
I think Peter Gabriel especially was important when it came to Kate being aware of and hooked by the Fairlight CMI.",cmi,1
1424,2022-07-01 14:00:20+00:00,CMIContent,CMI News | How Do You Like Twitter Now? https://t.co/fWoLYxdlKI,cmi,1
1425,2022-07-01 14:00:04+00:00,finbrain_t,"Today's highest news sentiment stocks under S&amp;P500 🚀

 $NTRS     60 %
 $TXT      59 %
 $PNR      59 %
 $BDX      58 %
 $CMI      56 %
 $CME      54 %
 $HUM      54 %
 $ZTS      53 %
 $A        51 %
 $FMC      50 %

Explore stock sentiments 👉 https://t.co/dwgqdrvKva",cmi,1
1426,2022-07-01 13:33:24+00:00,ValasysB2B,"Joe Pullizzi, the founder of the Content Marketing Institute (CMI), delivers wonderful tips on content marketing in this book. There are six principles added on how to do it right.

#marketing101 https://t.co/GPutUXn1J2",cmi,1
1427,2022-07-01 13:33:20+00:00,NorwichBSchool,"Some great news to end the week! The team behind Norwich Business School's MBA program has been nominated for @cmi_managers 'Outstanding Innovation and Delivery Award'. Congratulations to everyone involved!

https://t.co/PMz48esHMB",cmi,1
1428,2022-07-01 13:21:37+00:00,ShortAlgoTrades,$CMI Trading Ideas | Awaiting Short signal. 78.57% Profitability based on 16 trades. Profit factor is 3.72. Learn more at https://t.co/DVMdCgEFTI. https://t.co/I0FDzLL4mR,cmi,1
1429,2022-07-01 13:19:35+00:00,JCGoddard,@cmi_managers I agree it’s a superb informative report,cmi,1
1430,2022-07-01 13:10:47+00:00,optioncharts,$CMI open interest for maturity 07/15/2022. High put=180.00 High call=310.00 PutCallRatio=0.53 #maxpain #options https://t.co/bV5pka0xCC https://t.co/nhemFF7Dbf,cmi,1
1431,2022-07-01 13:03:17+00:00,MiFwUpdater,"New Public Beta Recovery update available for Mi 10 Pro China (cmi)!
Version: https://t.co/TqTvwWxwjR | 12.0
Size: 4.7 GB
Download: https://t.co/zFqfpeCmpR",cmi,1
1432,2022-07-01 12:57:03+00:00,Indiajobcafe,"CMI Result 2022 Declared for https://t.co/oMdbZmna1x Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/dWHjKUQy65 https://t.co/ZcnzGNqwbj",cmi,1
1433,2022-07-01 12:55:09+00:00,RobinDeVoh,"@Stoo_ffg I thought CMI was kinda ugly. Past me was wrong. I've learned that whatever I think is just a moment. I'll enjoy the game regardless, unless it's crap, but I've got no proof it will be 😄",cmi,1
1434,2022-07-01 12:35:03+00:00,cmi_mortgages,"Happy Canada Day to one and all! Enjoy the holiday and we hope to catch up with you soon. 

#canadaday #happycanadaday #theCMIdifference #canadadaycomic #proudlycanadian #proudcanadian https://t.co/K9OMF2ZNcS",cmi,1
1435,2022-07-01 12:35:02+00:00,cmi_investments,"Happy Canada Day to one and all! Enjoy the holiday and we hope to catch up with you soon. 

#canadaday #happycanadaday #theCMIdifference #canadadaycomic #proudlycanadian #proudcanadian https://t.co/bsggFhdpiz",cmi,1
1436,2022-07-01 12:34:39+00:00,bossosaka,"The Malayala Manorama ""#VayanaKalari"" started in collaboration with Osaka Group , at Angamaly Viswajyothi CMI Public School. Mrs. Bissy Boss and Mr. Athul Boss, Director of #OsakaGroup inaugurated the event by handing over Manorama Newspaper to Students Representatives. https://t.co/4CYoxYXqiR",cmi,1
1437,2022-07-01 12:34:26+00:00,EDare61,"CMI Full Size Stainless Steel Food Pans Gastronorm Containers,2.5""Deep Food Containers- Pack of 6 [RWRWA2O]

https://t.co/hLEkOtyV57",cmi,1
1438,2022-07-01 12:31:49+00:00,Osaka60838070,"The #MalayalaManorama ""#VayanaKalari"" started in collaboration with Osaka Group , at Angamaly Viswajyothi CMI Public School. Mrs. Bissy Boss and Mr. Athul Boss, Director of #OsakaGroup inaugurated the event by handing over #ManoramaNewspaper to Students Representatives. https://t.co/Rm0AesCqUz",cmi,1
1439,2022-07-01 12:21:02+00:00,PressRelease_cc,Laser Safety Glasses Market is Forecast to reach a value of US$ 726.3 million by 2027: CMI: Thorlabs https://t.co/5zRxE8NhBR,cmi,1
1440,2022-07-01 12:09:52+00:00,optioncharts,$CMI Implied Volatility expiration 07/15/2022 #maxpain #options https://t.co/Bh7IMcJ6Ox https://t.co/LqnD0rBjyY,cmi,1
1441,2022-07-01 12:08:24+00:00,Tiansh1995,"CMI Result 2022 Declared for https://t.co/TRPsZnYQda Courses: Check Scorecard, https://t.co/KX2J2tZvMh",cmi,1
1442,2022-07-01 12:06:08+00:00,CheentaMath,"Learn from Shravani Parulekar, how she prepared for CMI 2022: https://t.co/SU8Wh4E74U

Meet her on 6th July. More information coming soon... 

#cmi2022 #mathematics #successstory #cmipreparation #cheenta #passionformathematics https://t.co/l8vIDnEQJq",cmi,1
1443,2022-07-01 11:57:26+00:00,alyoutebeje,"military intelligence (CMI) is to provide security for the entrants of the Tigrayans during the time of travelling from border points to the destinations, and also at their destinations. Walusansa is the one who picks some of the Tigrayans coming to",cmi,1
1444,2022-07-01 11:57:26+00:00,alyoutebeje,Walusansa Adir gets orders from Hajat Minsa Kabanda and Brigadier Birungi the director of the chieftancy of military intelligence (CMI) on the issues of the Tigrayan Forces. The major role here for Brigadier Birungi the director of the chieftaincy of,cmi,1
1445,2022-07-01 11:49:09+00:00,cmi_managers,@HenleyBSchool @InmarsatGlobal Congratulations to John - wishing him the best of luck! #CMIAwards2022,cmi,1
1446,2022-07-01 11:47:47+00:00,cmi_managers,@JCGoddard Thank you so much for sharing our research; we are optimistic that the findings here will lead to more workplace inclusion and a brighter future for all! #EveryoneEconomy,cmi,1
1447,2022-07-01 11:46:34+00:00,cmi_managers,@Simonablake We are optimistic that the findings here will lead to more workplace inclusion and a brighter future for all! #EveryoneEconomy,cmi,1
1448,2022-07-01 11:46:12+00:00,cmi_managers,@fawcettsociety Thank you for sharing -  we hope that the findings will lead to an inclusive workplace for all! #EveryoneEconomy,cmi,1
1449,2022-07-01 11:45:53+00:00,TipsLives,"CMI Result 2022 Declared for https://t.co/sYXLDVGeAq Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/FnHTy9RmMr https://t.co/TbLOsAE0YK",cmi,1
1450,2022-07-01 11:42:08+00:00,Heather93020792,"$CMI Don't miss the next move in a few hours,.. https://t.co/xQkoaSYVzl",cmi,1
1451,2022-07-01 11:35:33+00:00,MadrasTribune,"Laser Safety Glasses Market is Forecast to reach a value of US$ 726.3 million by 2027: CMI: Thorlabs - The Madras Tribune 
#MadrasTribune #News #BreakingNews
https://t.co/7zTJQX58aQ https://t.co/wgFMTre15G",cmi,1
1452,2022-07-01 11:32:31+00:00,newsindia123,"CMI Result 2022 Declared for https://t.co/JZMwQxb9WB Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/JhosKXyTzo https://t.co/qfhs707Dfx",cmi,1
1453,2022-07-01 11:30:14+00:00,user_jobs,"CMI Result 2022 Declared for https://t.co/ZDBuF2timl Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/lNL9cRTTFP

Education Articles | Valuable Tips For...
#jobsearch #jobopening #hiring #resume #job #jobs #Careers...
https://t.co/SLpo8Iyiaa",cmi,1
1454,2022-07-01 11:09:13+00:00,TipsLives,"CMI Result 2022 Declared for https://t.co/sYXLDVXPrY Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/FnHTy9zLnR https://t.co/iIPErncJ2u",cmi,1
1455,2022-07-01 11:09:06+00:00,SunilKe04797164,"CMI Result 2022 Declared for https://t.co/8dFg5XtQ1E Courses: Check Scorecard, Cut Off &amp; Merit List at https://t.co/mjqbo0VBZX https://t.co/897IHQJypY",cmi,1
1456,2022-07-01 11:08:46+00:00,bennraymond,Look Through These 4 Windows To Right Your Content Marketing Ship https://t.co/lDTQJV4LWV #Content #Marketing #CMI,cmi,1
1457,2022-07-01 11:07:42+00:00,eastndy,@KakwenzaRukira You met him in your books that you write. Somethings you just fool others. M7 has no time for meeting so called people detained people in CMI,cmi,1
1458,2022-07-01 11:01:13+00:00,AeroSociety,Are you interested in becoming a Chartered Manager? The Royal Aeronautical Society has partnered with CMI to offer members with professional registration the opportunity to become Chartered. Start your application today!  https://t.co/VsdU0FW10i https://t.co/Ath0245bpU,cmi,1
1459,2022-07-01 10:49:32+00:00,hunter62046908,$CMI -Top analyst price target today. https://t.co/0SG4HnWtwJ,cmi,1
1460,2022-07-01 10:48:56+00:00,ramon_wilhelm,"@ackley_jonathan @Cricket26691510 @grumpygamer @Benj1030 @phrenopolis On @mixnmojo there is a section about CMI including interviews with Jonathan, @larry_ahern, @SasquatcherG, @billtiller and @SkilletDoux.

I find the fact fascinating how CMI got its cool innovative cartoon graphical style. 

https://t.co/CCg6TbJat4",cmi,1
1461,2022-07-01 10:43:22+00:00,huhuspam,my mental health just cmi,cmi,1
1462,2022-07-01 10:33:52+00:00,SiriusPointLtd,"Congratulations to SiriusPoint’s Head of Life Pricing, Chris Reynolds, on his appointment as Chair of the Continuous Mortality Investigation (CMI) Assurances Committee: https://t.co/P7IfVhtDBq https://t.co/xM8sdCUcvq",cmi,1
1463,2022-07-01 10:08:11+00:00,EADI,"Still need inspirations for the #weekend?
✅Check our latest newsletter, featuring @ecdpm and it's recent publications, news from @IDOS_research, @issnl &amp; @cmi_no, publication picks on heterodox perspectives by @COSTDecolDEV, @CUSP_uk &amp; @IntDev_OU and more
https://t.co/dFKXKi651a https://t.co/FUlflbN7c6",cmi,1
1464,2022-07-01 10:07:17+00:00,cmi_managers,"The #EveryoneEconomy report found that around 560,000 female managers are ‘missing’ from the UK workforce.

✍️ @jasmine_m_u 
https://t.co/lDHBB4QNHj",cmi,1
1465,2022-07-01 09:45:08+00:00,cmimarseille,"[Live🔴] @MorenoDodson, Director of the CMI, on ""The pragmatism of #women for an effective #ecological transformation in #Mediterranean""
#WomenForFuture by @LaTribuneEvents. Follow the intervention live 🔛https://t.co/aBfGNjxtgc https://t.co/MMxcOyN2CD",cmi,1
1466,2022-07-01 09:39:43+00:00,fawcettsociety,"The @cmi_managers report -  The #EveryoneEconomy - lays out plans for breaking down barriers preventing diverse talent from rising in the workplace. 
Find it here ⬇
https://t.co/Vt7bu23QDy",cmi,1
1467,2022-07-01 09:27:11+00:00,BethHopeGault,@asbear84 Hi Aaron! I'm a journalist writing an article for CMI on the hospitality industry - I'd love to chat to you about this. Do dm me if you're interested and I'll send over some more details. Thanks!,cmi,1
1468,2022-07-01 09:13:40+00:00,BethHopeGault,@Marcellinhard would you be available for a chat re an article I'm writing for CMI on the hospitality industry? Do dm me if you're interested and I'll share some questions etc.,cmi,1
1469,2022-07-01 09:11:12+00:00,hashazx,honestly feel good that my parent cmi to ptm today cause i feel like it's just a waste of my time nowadays,cmi,1
1470,2022-07-01 08:52:46+00:00,Simonablake,Discussed The Everyone Economy @cmi_managers Race Committee this morning. It is really well worth a read https://t.co/1vTO8pLGqi,cmi,1
1471,2022-07-01 08:50:33+00:00,SCB_SSWG,"Postdoc alert! A 2-year full time position on 'Prioritizing the Displacement-Environment Nexus', based in the Chr. Michelsen Institute in Bergen, Norway with @anweshadatta @cmi_no. 

https://t.co/ecEvoJOGXY 

#ConSocSci #PoliticalEcology #SocSci #academicjobs #postdocjobs https://t.co/Jnr1gIFR27",cmi,1
1472,2022-07-01 08:42:04+00:00,Hugorelly,@Zebra_carol @WINConference @KristinEngvig @CMBoggiano @LucyDanger @nazirafzal @JackieCarter @heatherwaters15 @HelenPankhurst @louderthanwar @evefrancisholt @YourMCR @UnlockMcr @cmi_managers @fatbobmoonbeam More power to you and the #ZebraPartnership  👏👏,cmi,1
1473,2022-07-01 08:41:30+00:00,Zebra_carol,"@LucyDanger @WINConference @KristinEngvig @CMBoggiano @nazirafzal @JackieCarter @heatherwaters15 @HelenPankhurst @louderthanwar @evefrancisholt @YourMCR @UnlockMcr @cmi_managers @fatbobmoonbeam You were so good at it Lucy and along with your #CaptainJackSparrow shirt I couldn’t resist 🤣
Thank you for your kind words btw stunned and extremely pleased 🤩
See you in a couple of weeks https://t.co/jt0ge78NjB",cmi,1
1474,2022-07-01 08:15:00+00:00,whyychange,"#FeedbackFriday⭐⭐⭐⭐⭐

""Great tutors who really take their time to #mentor you. Amazing experience!"" - 𝐸𝓂𝒾𝓁𝓎

Thank you Emily for sharing your #feedback with us, all our tutors are highly skilled practitioners.

Get in touch ➡ https://t.co/FKhpFxhClp

#cmi #leadership https://t.co/mvvVdl4a1b",cmi,1
1475,2022-07-01 08:11:15+00:00,Heather93020792,"$CMI Don't miss the next move in a few hours,. https://t.co/xQkoaSYVzl",cmi,1
1476,2022-07-01 08:00:15+00:00,cmi_warrington,"There are many insects that can help plants and flowers to flourish – not just bees! You can help them out by giving them habitats in your garden. More wildlife means more plants, which means a reduced carbon footprint! 🌻 🐞

What action are you taking? https://t.co/2bNKmiXqDX https://t.co/KrTnSCro40",cmi,1
1477,2022-07-01 07:59:25+00:00,bishopalreese,Now Playing: Paul Turner And CMI - You Can't Tell It Feat. Darlene Allen Nicholes on https://t.co/oKH0aFXDa5,cmi,1
1478,2022-07-01 07:59:08+00:00,LucyDanger,"@Zebra_carol @WINConference @KristinEngvig @CMBoggiano @nazirafzal @JackieCarter @heatherwaters15 @HelenPankhurst @louderthanwar @evefrancisholt @YourMCR @UnlockMcr @cmi_managers @fatbobmoonbeam Don’t encourage me to pull silly faces is the moral of that photo 😆 Richly deserved award Carol-Ann, you are clearly a mega star 🤩 Wonderful to meet you finally. Huge Congratulations 💚😘",cmi,1
1479,2022-07-01 07:53:55+00:00,ailsaholland,@Zebra_carol @WINConference @KristinEngvig @CMBoggiano @LucyDanger @nazirafzal @JackieCarter @heatherwaters15 @HelenPankhurst @louderthanwar @evefrancisholt @YourMCR @UnlockMcr @cmi_managers @fatbobmoonbeam Of course you were! 😘 Brilliant news. I love your shocked face xxx,cmi,1
1480,2022-07-01 07:05:06+00:00,Zebra_carol,@Hugorelly @WINConference @KristinEngvig @CMBoggiano @LucyDanger @nazirafzal @JackieCarter @heatherwaters15 @HelenPankhurst @louderthanwar @evefrancisholt @YourMCR @UnlockMcr @cmi_managers @fatbobmoonbeam Thank you Hugh 🙏🏽,cmi,1
